voiced_ms,visible_active_speech_ratio,unexplained_speech_ratio,longest_unexplained_speech_ms,static_speech_ratio,asd_disagreement_ratio,temporal_decision,temporal_reason,static_ms,voiceover_ms,ambiguous_ms,longest_static_ms,longest_voiceover_ms,clip_id,model_versions,config_hash
9400,0.9787234042553191,0.0,0,0.0,0.0,pass,,0,0,200,0,0,7635275738609945863_s0000034114_e0000043486,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
2200,0.7272727272727273,0.18181818181818182,400,0.0,0.0,manual,inference_failure,0,400,0,0,400,7539221348233645320_s0000004450_e0000006462,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
2400,0.6666666666666666,0.3333333333333333,600,0.0,0.0,reject,voiceover,0,800,0,0,600,7601499669725842706_s0000041410_e0000043678,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
3800,0.5789473684210527,0.3684210526315789,800,0.0,0.0,manual,inference_failure,0,1400,0,0,800,7460691096755047698_s0000010402_e0000014046,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
3200,1.0,0.0,0,0.0,0.0,pass,,0,0,0,0,0,7638622210696940820_s0000008546_e0000011678,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5000,0.96,0.04,200,0.0,0.0,pass,,0,200,0,0,200,7371829935574355217_s0000052258_e0000057258,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5400,0.0,0.9629629629629629,5200,0.0,0.0,manual,inference_failure,0,5200,0,0,5200,7567364258699267346_s0000006754_e0000011998,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5000,1.0,0.0,0,0.0,0.0,pass,,0,0,0,0,0,7614111411785960711_s0000004000_e0000009000,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
2200,0.2727272727272727,0.6363636363636364,1200,0.0,0.0,manual,inference_failure,0,1400,0,0,1200,7540260813093752082_s0000025410_e0000029502,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5200,0.8076923076923077,0.11538461538461539,400,0.0,0.0,pass,,0,600,400,0,400,7579601652911672596_s0000087522_e0000092542,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
